Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
推荐系统实践	项亮	人民邮电出版社	2012-6-1	9787115281586	https://img1.doubanio.com/view/subject/l/public/s10213357.jpg	内容简介：	项亮，毕业于中国科学技术大学和中国科学院自动化所，研究方向为机器学习和推荐系统，现任职于北京Hulu软件技术开发有限公司，从事视频推荐的研究和开发。2009年参加Netflix Prize推荐系统比赛获得团体第二名，且于当年发起创建了Resys China推 荐系统社区。	8.1 	1690	30.1%	50.0%	17.3%	2.0%	0.6%
设计模式的艺术	刘伟	NULL	2013-1	9787302296324	https://img3.doubanio.com/view/subject/l/public/s24597953.jpg	《设计模式的艺术:软件开发人员内功修炼之道》内容简介：软件开发是一门技术，更是一门艺术。设计模式是面向对象软件开发的入门功夫，是前人经验的积累，它为构建可维护性和可复用性俱佳的软件而诞生。《设计模式的艺术:软件开发人员内功修炼之道》结合大量应用实例分析和讲解每一个设计模式，力求通过最通俗易懂的方式让读者学习和理解设计模式，并且在真实项目实例的引导下学会选择和合理运用设计模式。 	NULL	9.4 	24	75.0%	20.8%	4.2%	0.0%	0.0%
Operating Systems	RemziArpaci-Dusseau	Arpaci-Dusseau Books	2018-8-29	9781105979125	https://img3.doubanio.com/view/subject/l/public/s28110752.jpg	"A book about modern operating systems. Topics are broken down into three major conceptual pieces: Virtualization, Concurrency, and Persistence. Includes all major components of modern systems including scheduling, virtual memory management, disk subsystems and I/O, file systems, and even a short introduction to distributed systems."	NULL	9.7 	225	87.6%	9.3%	3.1%	0.0%	0.0%
了不起的JavaScript工程师：从前端到全端高级进阶	朱德龙著	电子工业出版社	2019-8	9787121371295	https://img9.doubanio.com/view/subject/l/public/s33453056.jpg	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
现代操作系统（原书第4版）	[荷]AndrewS.Tanenbaum	机械工业出版社	2017-7	9787111573692	https://img3.doubanio.com/view/subject/l/public/s29633301.jpg	NULL	NULL	9.0 	128	61.7%	24.2%	9.4%	3.1%	1.6%
SQL基础教程	MICK	人民邮电出版社	2017-6-1	9787115455024	https://img3.doubanio.com/view/subject/l/public/s29524313.jpg	本书是畅销书《SQL基础教程》第2版，介绍了关系数据库以及用来操作关系数据库的SQL语言的使用方法。书中通过丰富的图示、大量示例程序和详实的操作步骤说明，让读者循序渐进地掌握SQL的基础知识和使用技巧，切实提高编程能力。每章结尾设置有练习题，帮助读者检验对各章内容的理解程度。另外，本书还将重要知识点总结为“法则”，方便读者随时查阅。第2版除了将示例程序更新为对应新版本的DB的SQL之外，还新增了一章，介绍如何从应用程序执行SQL。	NULL	8.8 	184	66.3%	28.8%	4.3%	0.0%	0.5%
Effective Java	JoshuaBloch	Addison-Wesley Professional	2018-1-6	9780134685991	https://img3.doubanio.com/view/subject/l/public/s29582181.jpg	NULL	NULL	9.8 	89	82.0%	14.6%	2.2%	1.1%	0.0%
自己动手写Java虚拟机	张秀宏	机械工业出版社	2016-6-1	9787111534136	https://img9.doubanio.com/view/subject/l/public/s28926306.jpg	Java虚拟机非常复杂，要想真正理解它的工作原理，最好的方式就是自己动手编写一个！	NULL	8.3 	72	40.3%	36.1%	19.4%	4.2%	0.0%
软技能	JohnSonmez	人民邮电出版社	2016-7	9787115429476	https://img9.doubanio.com/view/subject/l/public/s28889106.jpg	这是一本真正从“人”（而非技术也非管理）的角度关注软件开发人员自身发展的书。书中论述的内容既涉及生活习惯，又包括思维方式，凸显技术中“人”的因素，全面讲解软件行业从业人员所需知道的所有“软技能”。本书聚焦于软件开发人员生活的方方面面，从揭秘面试的流程到精耕细作出一份杀手级简历，从创建大受欢迎的博客到打造你，从提高自己工作效率到与如何与“拖延症”做斗争，甚至包括如何投资不动产，如何关注自己的健康。本书共分为职业篇、自我营销篇、学习篇、生产力篇、理财篇、健身篇、精神篇等七篇，概括了软件行业从业人员所需的“软技能”。通过阅读本书，软件工程人员、编程人员和其他技术人员能够积极思考自己的职业生涯，丰富自己的生活，让自己更接近成功。	John Z. Sonmez是“Simple Programmer”网站的创始人，他不辞辛劳地追求着“将复杂问题转化为简单解决方案”的梦想。他为在线培训机构Pluralsight开发了50多门在线课程，涉及iOS、Android、.NET、Java和游戏开发等多个主题。	8.0 	1048	28.4%	48.2%	21.5%	1.5%	0.4%
第一行代码	郭霖	人民邮电出版社	2014-8	9787115362865	https://img3.doubanio.com/view/subject/l/public/s28351121.jpg	《第一行代码——Android》是Android初学者的最佳入门书。全书由浅入深、系统全面地讲解了Android软件开发的方方面面。第1章带领你搭建Android开发环境，完成你的第一个Android程序。第2章至第13章完整地讲解了Android开发中的各种基本知识和关键技术，包括四大组件、UI、碎片、广播机制、数据存储、服务、多媒体、网络、定位服务、传感器，以及分布式版本控制系统Git的使用等等。在部分章节会穿插相关技术的高级使用技巧。第14章和第15章则将带领你编写一个完整的项目，教会你如何打包、上架、嵌入广告并获得盈利。《第一行代码——Android》内容通俗易懂，既适合初学者循序渐进地阅读，也可作为一本参考手册，随时查阅。	郭霖，Android软件开发工程师。从事Android开发工作四年，有着丰富的项目实战经验，负责及参与开发过多款移动应用与游戏，对Android系统架构及应用层开发有着深入的理解。2013年3月开始，在CSDN上发表Android技术相关博文，很快就获得了大量网友的好评。短短一年时间博客访问量超过50万次，评价近3000条。荣获CSDN认证专家，并被评选为2013年CSDN年度博客之星。现就职于蜗牛移动，继续从事Android开发工作。	8.5 	475	43.4%	40.4%	9.9%	1.9%	4.4%
Python Cookbook	AlexMartelli	人民邮电出版社	2010-5-1	9787115222664	https://img3.doubanio.com/view/subject/l/public/s4357883.jpg	本书介绍了Python应用在各个领域中的一些使用技巧和方法，从最基本的字符、文件序列、字典和排序，到进阶的面向对象编程、数据库和数据持久化、 XML处理和Web编程，再到比较高级和抽象的描述符、装饰器、元类、迭代器和生成器，均有涉及。书中还介绍了一些第三方包和库的使用，包括 Twisted、GIL、PyWin32等。本书覆盖了Python应用中的很多常见问题，并提出了通用的解决方案。书中的代码和方法具有很强的实用性，可以方便地应用到实际的项目中，并产生立竿见影的效果。尤为难得的是，本书的各位作者都具有丰富的业界实践经验，因此，本书不仅给出了对各种问题的解决方案，同时还体现了很多专家的思维方式和良好的编程习惯，与具体的细节性知识相比，这部分内容无疑是本书的精华。	NULL	8.6 	361	44.9%	43.2%	10.2%	1.4%	0.3%
Linux命令行与shell脚本编程大全	RichardBlum	人民邮电出版社	2012-9	9787115288899	https://img9.doubanio.com/view/subject/l/public/s11171426.jpg	本书是一本关于Linux 命令行与shell 脚本编程的全面教程。全书分为四部分：第一部分介绍Linuxshell 命令行；第二部分介绍shell 脚本编程基础；第三部分深入探讨shell 脚本编程的高级内容；第四部分介绍如何在现实环境中使用shell 脚本。本书不仅涵盖了详尽的动手教程和现实世界中的实用信息，还提供了与所学内容相关的参考信息和背景资料。	NULL	8.4 	258	42.2%	41.1%	14.7%	1.2%	0.8%
深入剖析Tomcat	BudiKurniawan	机械工业出版社华章公司	2011-12-31	9787111369974	https://img1.doubanio.com/view/subject/l/public/s7033788.jpg	本书深入剖析Tomcat 4和Tomcat 5中的每个组件，并揭示其内部工作原理。通过学习本书，你将可以自行开发Tomcat组件，或者扩展已有的组件。 Tomcat是目前比较流行的Web服务器之一。作为一个开源和小型的轻量级应用服务器，Tomcat 易于使用，便于部署，但Tomcat本身是一个非常复杂的系统，包含了很多功能模块。这些功能模块构成了Tomcat的核心结构。本书从最基本的HTTP请求开始，直至使用JMX技术管理Tomcat中的应用程序，逐一剖析Tomcat的基本功能模块，并配以示例代码，使读者可以逐步实现自己的Web服务器。	"Budi Kurniawan是《Java for Web With Servlets, JSP and EJB》的作者，同时也是一位IT咨询师，主要研究方向包括互联网与面向对象程序设计。除了其他一些计算机图书，他已经在10多种出版物上发表了约100篇文章，其中包括一些享有盛誉的Java杂志，如《Java.net》、《JavaPro》、《JavaWorld》等。Budi也是Brainysoftware.com的应用程序File Upload Bean的作者，在世界范围内很多公司都获得授权并使用该应用程序。"	8.3 	173	41.0%	44.5%	13.3%	1.2%	0.0%
HTML5 Canvas核心技术	DavidGeary	机械工业出版社	2013-5	9787111416340	https://img3.doubanio.com/view/subject/l/public/s26544945.jpg	海报：	NULL	8.7 	53	50.9%	37.7%	11.3%	0.0%	0.0%
操作系统真象还原	郑钢	人民邮电出版社	2016-3	9787115414342	https://img3.doubanio.com/view/subject/l/public/s28513411.jpg	"大学及研究生都有操作系统课程，这类人群具有很高的学术能力,但书中讲的过于抽象与晦涩，以至于很多学生对于此门课程恐惧到都提不出问题，只有会的人才能提出问题。操作系统理论书是无法让读者理解什么是操作系统的，学操作系统不能靠想像，他们需要看到具体的东西。"	郑钢，毕业于北京大学，前百度运维高级工程师，对操作系统有深入的研究。好运动，喜钻研，热衷于尝试前沿技术，乐于分享学习成果。	8.4 	80	60.0%	27.5%	6.3%	2.5%	3.8%
精通正则表达式	[美]JeffreyE·F·Friedl	电子工业出版社	2012-7	9787121175015	https://img3.doubanio.com/view/subject/l/public/s11292040.jpg	《精通正则表达式(第3版)》内容简介：随着互联网的迅速发展，几乎所有工具软件和程序语言都支持的正则表达式也变得越来越强大和易于使用。《精通正则表达式(第3版)》是讲解正则表达式的经典之作。《精通正则表达式(第3版)》主要讲解了正则表达式的特性和流派、匹配原理、优化原则、实用诀窍以及调校措施，并详细介绍了正则表达式在Perl、Java、.NET、PHP中的用法。《精通正则表达式(第3版)》自第1版开始着力于教会读者“以正则表达式来思考”，来让读者真正“精通”正则表达式。该版对PHP的相关内容、Javal.5和Javal.6的新特性作了可观的扩充讲解。任何有机会仲用正则表达式的读者都会从中获益匪浅。	NULL	9.3 	39	59.0%	30.8%	10.3%	0.0%	0.0%
C程序设计语言	BrianW.Kernighan	机械工业出版社	2006-8-1	9787111196266	https://img1.doubanio.com/view/subject/l/public/s5779827.jpg	"在计算机发展的历史上，没有哪一种程序设计语言像C语言这样应用广泛。本书是C语言的设计者之一Dennis M.Ritchie和著名计算机科学家Brian W.Kernighan合著的一本介绍C语言的权威经典著作。我们现在见到的大量论述C语言程序设计的教材和专著均以此书为蓝本。本书第1版中介绍的C语言成为后来广泛使用的C语言版本——标准C的基础。人们熟知的“hello,World""程序就是由本书首次引入的。现在，这一程序已经成为众多程序设计语言入门的第一课。"	Brian W.Kernighan，贝尔实验室计算科学研究中心高级研究人员，著名的计算机科学家。他参加了UNIX系统、C语言、AWK语言和许多其他系统的开发，同时出版了许多在计算机领域具有影响的著作，包括《The Elements of Programming Style》、《The Practice of Programming》、《The UNIX Programming Environment》、《The AWK Language》、《Software Tools》等。	9.6 	559	83.4%	14.3%	2.0%	0.4%	0.0%
C++语言的设计和演化	[美]BjarneStroustrup	机械工业出版社	2002-1	9787111090984	https://img3.doubanio.com/view/subject/l/public/s24436633.jpg	这本书是C++的设计者关于C++语言的最主要著作之一。作者综合性地论述了C++的历史和发展，C++中各种重要机制的本质意义和设计背景，这些机制的基本用途和使用方法，讨论了C++所适合的应用领域及其未来的发展前景。	NULL	8.8 	411	53.5%	31.6%	13.9%	0.5%	0.5%
